CUL	LONGITUDE	LATITUDE	NAME
9427	19.6377731	40.5311425	Zyra Postare Selenice
9701	20.017611	39.86566	Zyra Postare Qender Sarande
9702	19.9987613	39.8744907	Zyra Postare Saranda 1
9703	20.0216091	39.8758967	Zyra Postare Saranda Gjashte
9704	20.0975332	39.9499249	Zyra Postare Delvine
9705	20.1830111	39.6595303	Zyra Postare Konispol
9706	20.0044694	39.7725056	Zyra Postare Ksamil
9707	20.05926024	39.7339566	Zyra Postare Xarre
9708	20.1896761	39.7337384	Zyra Postare Markat
9709	19.91642608	41.01510165	Zyra Postare Shales
9710	20.0767629	39.8609165	Zyra Postare Aliko
9711	20.1413358	39.8524229	Zyra Postare Memoraq
9712	20.208726	39.827189	Zyra Postare Cerkovic
9713	19.9135183	39.9927221	Zyra Postare Lukove
9714	19.8576784	40.0614485	Zyra Postare Borsh
9715	19.890451	40.0163236	Zyra Postare Piqeras
9716	20.0575582	39.9057546	Zyra Postare Finiq
9717	20.095884	39.910784	Zyra Postare Mesapotam
9718	20.0750681	39.952846	Zyra Postare Rusan
9719	20.0588037	39.932133	Zyra Postare Stjar
9720	20.0109922	40.0064493	Zyra Postare Vergo
9721	20.1230606	39.7930073	Zyra Postare Livadhja
