CUL	LONGITUDE	LATITUDE	NAME
41012	10.857056	44.816692	Budrione
41012	10.885061	44.783051	Carpi
41012	10.969119	44.796827	Cortile
41012	10.889704	44.823130	Fossoli
41012	10.861820	44.741879	Gargallo
41012	10.843706	44.815019	Migliarina
41012	10.915648	44.809241	San Marino
41012	10.880976	44.637977	San Martino Secchia
41012	10.860957	44.759952	Santa Croce
41013	11.053148	44.596722	Castelfranco Emilia
41013	11.117833	44.575481	Cavazzona
41013	11.011916	44.635318	Gaggio di Piano
41013	11.053148	44.596722	Manzolino
41013	11.070481	44.548148	Piumazzo
41013	11.098767	44.634344	Rastellino
41013	11.063463	44.639537	Recovato
41013	10.661278	44.334074	Riolo
41051	10.936111	44.552370	Castelnuovo Rangone
41051	10.905630	44.570481	Montale
41014	10.957056	44.530963	Ca' di Sola
41014	10.947511	44.506717	Castelvetro di Modena
41014	10.947511	44.506717	Levizzano rangone
41014	10.928463	44.529389	Solignano Nuovo
41032	11.029709	44.837253	Cavezzo
41032	10.995249	44.824067	Motta
41032	11.003296	44.831889	Villa Motta
41033	10.984389	44.914241	Concordia sulla Secchia
41033	11.028897	44.923254	Fossa
41033	11.047669	44.509118	San Giovanni
41033	10.983759	44.927519	Santa Caterina
41033	11.010474	44.943896	Vallalta
41021	10.793826	44.208409	Canevare
41021	10.793826	44.208409	Fanano
41021	10.756203	44.188528	Fellicarolo
41021	10.800000	44.221889	Lotta
41021	10.789675	44.166531	Ospitale
41021	10.811514	44.205332	Serrazzone
41021	10.827893	44.234916	Trentino nel Frignano
41021	10.793826	44.208409	Trignano
41034	11.295019	44.835648	Finale Emilia
41035	11.295019	44.835648	Finale Emilia
41035	11.212981	44.851259	Massa finalese
41034	11.320882	44.833857	Reno finalese
41042	10.822815	44.537056	Fiorano Modenese
41042	10.843635	44.525336	Spezzano
41042	10.861574	44.549870	Ubersetto
41022	10.641182	44.167774	Dogana nuova
41022	10.647421	44.158169	Faidello
41022	10.648296	44.180333	Fiumalbo
41043	10.859074	44.595481	Casinalbo
41043	10.896021	44.551619	Colombaro
41043	10.827723	44.580764	Corlo di Formigine
41043	10.848739	44.577227	Formigine
41043	10.793416	44.598198	Magreta
41044	10.570295	44.272871	Cargedolo
41044	10.507499	44.266983	Fontanaluccia
41044	10.572542	44.296115	Frassinoro
41044	10.531681	44.259056	Madonna di Pietravolta
41044	10.517276	44.227112	Piandelagotti
41044	10.550503	44.258118	Riccovolto
41044	10.523582	44.310853	Romanoro
41044	10.520031	44.293435	Rovolo
41044	10.596173	44.299473	Sassatella
41052	10.959381	44.397829	Castellino delle formiche
41052	10.935963	44.369074	Gainazzo
41052	10.963130	44.425000	Guiglia
41052	11.051010	44.435368	Monteorsello
41052	10.950308	44.398683	Pieve trebbio
41052	10.965648	44.389852	Rocca Malatina
41052	10.942269	44.419867	Rocchetta
41052	10.948361	44.365129	Samone
41023	10.654513	44.265669	Barigazzo
41023	10.718778	44.329222	Cadignano
41023	10.616285	44.362541	Lama
41023	10.731741	44.308296	Lama Mocogno
41023	10.669201	44.271892	La Santona
41023	10.716988	44.310782	Mocogno
41023	10.773227	44.311380	Montecenere
41023	10.702553	44.343002	Pianorso
41023	10.696470	44.266478	Sassostorno
41023	10.725907	44.293363	Vaglio
41053	10.878940	44.515955	Gorzano
41053	10.866323	44.525553	Maranello
41053	10.893907	44.528444	Pozza
41053	10.870541	44.500458	Torre Maina
41054	10.909717	44.404495	Festa
41054	10.969568	44.456884	Marano sul Panaro
41054	10.894957	44.435591	Ospitaletto
41054	10.938972	44.472349	Villa Bianca
41036	11.080199	44.862971	Camurana
41036	11.070389	44.848295	Medolla
41036	11.062102	44.834428	Villafranca
41037	11.095918	44.891891	Cividale
41037	11.182352	44.927204	Gavello
41037	11.067370	44.887833	Mirandola
41037	11.132500	44.877552	Mortizzuolo
41037	11.146426	44.873148	Ponte San Pellegrino
41037	11.096851	44.921120	Quarantoli
41037	11.063385	44.864776	San Giacomo Roncole
41037	11.041248	44.888234	San Martino carano
41037	11.239748	44.933944	San Martino Spino
41037	11.088867	44.957994	Tramuschio
41121	10.928205	44.646233	Modena
41122	10.951998	44.669679	Modena
41123	10.883837	44.676253	Modena
41124	10.915112	44.642816	Modena
41125	10.927137	44.620605	Modena
41126	10.924104	44.597518	Modena
41025	10.763824	44.278468	Acquaria
41025	10.716920	44.247618	Montecreto
41045	10.615019	44.340333	Casola
41045	10.571643	44.351638	Farneta
41045	10.623122	44.351405	Gusciola
41045	10.618235	44.318500	Lago
41045	10.545069	44.354896	Macognano
41045	10.623122	44.351405	Montefiorino
41045	10.609568	44.357837	Rubbiano
41045	10.633147	44.356826	Vitriola
41055	10.935218	44.305105	Bertocchi
41055	10.897812	44.227508	Castelluccio
41055	10.952871	44.246459	Iola
41055	10.929312	44.253809	Maserno
41059	10.978764	44.318106	Montalto
41055	10.941148	44.268691	Montese
41059	10.941148	44.268691	Montese
41055	10.884171	44.264267	Montespecchio
41055	10.929755	44.284088	Salto
41055	10.908089	44.287738	San Giacomo maggiore
41055	10.916395	44.279244	San Martino
41059	10.967370	44.312981	Semelano
41015	11.011444	44.660988	Bagazzano
41015	11.035453	44.701143	Campazzo
41015	11.065019	44.717833	La Grande
41015	11.035552	44.676600	Nonantola
41015	11.070648	44.656259	Redu
41015	11.068962	44.672333	Via larga
41016	10.902519	44.891407	Novi di Modena
41016	10.955087	44.842817	Rovereto sulla Secchia
41016	10.951722	44.865963	Sant'Antonio in Mercadello
41046	10.615535	44.283879	Boccassuolo
41046	10.666000	44.363966	Costrignano
41046	10.649556	44.386407	Monchio
41046	10.647204	44.322056	Palagano
41046	10.653759	44.346259	Savoniero
41046	10.661857	44.356472	Susano
41026	10.867254	44.366329	Benedello
41026	10.795648	44.310963	Camatta
41026	10.890958	44.343483	Castagneto
41026	10.875167	44.394556	Coscogno
41026	10.851491	44.351974	Crocette
41026	10.778907	44.349074	Frassineti
41026	10.802383	44.315430	Gaianello
41026	10.845357	44.288218	Gaiato
41026	10.867555	44.351971	Iddiano
41026	10.814124	44.344966	Miceno
41026	10.799488	44.373067	Montebonello
41026	10.836111	44.332519	Montecuccolo
41026	10.845108	44.307915	Montorso
41026	10.788241	44.327286	Monzone
41026	10.866924	44.316685	Niviano
41026	10.782080	44.305142	Olina
41026	10.836111	44.332519	Pavullo nel Frignano
41026	10.806918	44.303172	Renno
41026	10.835000	44.367815	Sant'Antonio
41026	10.883012	44.324228	Sasso Guidano
41026	10.904340	44.327899	Verica
41027	10.617667	44.205796	Pievepelago
41027	10.591111	44.205019	Roccapelago
41027	10.611078	44.215531	Sant'Andrea Pelago
41027	10.617667	44.205796	Sant'Anna Pelago
41027	10.600648	44.166278	Tagliole
41040	10.623611	44.464537	Cassano
41040	10.724537	44.345796	Polinago
41040	10.726096	44.387028	Ponte gombola
41040	10.718760	44.371807	San Martino Vallata
41048	10.672594	44.450235	Castelvecchio
41048	10.728296	44.437370	Moncerrato
41048	10.775333	44.478778	Montebaranzone
41048	10.673912	44.406187	Morano
41048	10.680369	44.458051	Pigneto
41048	10.692981	44.439389	Prignano sulla Secchia
41048	10.639870	44.420000	Saltino
41048	10.737282	44.425732	Sasso Morello
41017	11.099962	44.723736	Ravarino
41017	11.118679	44.753539	Stuffione
41020	10.945909	44.376466	Castellino
41020	10.660911	44.228434	Castello
41020	10.643463	44.236259	Groppo
41020	10.652675	44.230963	Riolunato
41020	10.632812	44.254945	Serpiano
41018	11.034222	44.562037	San Cesario sul Panaro
41038	10.860301	44.675497	Confine
41038	11.191602	44.809228	Dogaro
41038	11.177352	44.863148	Pavignane
41038	11.173389	44.845579	Rivara
41038	11.122725	44.861283	San Biagio
41038	11.143778	44.834241	San Felice sul Panaro
41039	10.998012	44.891671	San Possidonio
41030	11.003282	44.761072	San Lorenzo della Pioppa
41030	11.014227	44.809151	San Martino di San prospero
41030	11.047500	44.773907	San Pietro
41030	11.023130	44.790630	San Prospero
41030	11.054074	44.805333	Staggia
41049	10.786888	44.506263	Montegibbio
41049	10.746259	44.508296	San Michele dei Mucchietti
41049	10.784906	44.544083	Sassuolo
41056	11.013373	44.469712	Formica
41056	11.000722	44.459005	Garofano
41056	11.056513	44.518973	Magazzino
41056	11.047547	44.492183	Mulino
41056	11.036287	44.481418	Savignano sul Panaro
41028	10.766636	44.425227	Faeto
41028	10.796785	44.434329	Ligorzano
41028	10.822612	44.427281	Monfestino
41028	10.831281	44.479973	Montagnana
41028	10.828632	44.432385	Pazzano
41028	10.760315	44.400630	Pompeano
41028	10.847974	44.431118	Ricco
41028	10.802972	44.482344	Rocca Santa Maria
41028	10.851314	44.415350	San Dalmazio
41028	10.793788	44.396125	Selva
41028	10.787500	44.426111	Serramazzoni
41028	10.811259	44.438444	Valle
41028	10.768079	44.455351	Varana
41029	10.794629	44.273904	Casine
41029	10.662204	44.370481	Castellaro
41029	10.840019	44.255648	Rocchetta Sandri
41029	10.746574	44.242519	Roncoscaglia
41029	10.770550	44.230587	Sestola
41029	10.792422	44.256813	Vesale
41019	10.907204	44.722981	Appalto
41010	10.928310	44.762970	Limidi
41010	10.927352	44.738907	Soliera
41019	10.927352	44.738907	Soliera
41019	10.977056	44.750019	Sozzigalli
41057	10.975796	44.557667	San Vito
41057	11.020648	44.535333	Spilamberto
41058	11.007976	44.478068	Vignola
41059	11.027981	44.412037	Ciano
41059	10.950512	44.353044	Missano
41059	10.974454	44.347775	Montealbano
41059	10.982558	44.377044	Montecorone
41059	11.009389	44.376278	Monteombraro
41059	11.013988	44.313393	Montetortore
41059	10.972658	44.324818	Rosola
41059	10.993880	44.346747	Zocca
43051	9.701111	44.447500	Albareto
43051	9.711557	44.480949	Bertorella
43051	9.694351	44.449358	San Quirico
43032	9.731259	44.633907	Bardi
43032	9.691746	44.615810	Gravago
43032	9.633004	44.617898	Pione
43032	9.592018	44.592307	Santa Giustina
43041	9.633926	44.501892	Bedonia
43041	9.554738	44.541080	Drusco
43041	9.623200	44.570553	Masanti di Sotto
43041	9.579802	44.526300	Molino dell'Anzola
43041	9.603197	44.542024	Ponteceno
43041	9.566566	44.455597	Pontestrambo
43042	9.990058	44.510601	Berceto
43042	9.943551	44.518197	Bergotto
43042	10.037833	44.550000	Casaselvatica
43042	10.006861	44.549709	Castellonchio
43042	10.016799	44.524608	Fugazzolo
43042	9.846426	44.514852	Ghiare
43030	9.793130	44.719704	Bore
43043	9.766870	44.488208	Borgo Val di Taro
43043	9.845712	44.519652	Ostia Parmense
43043	9.826634	44.497599	Pontolo
43043	9.742089	44.526772	Porcigatone
43043	9.825686	44.529310	Tiedoli
43011	10.043130	44.981574	Busseto
43011	10.072204	44.952519	Roncole verdi
43030	10.124074	44.604241	Calestano
43030	10.169555	44.628175	Marzolara
43030	10.078106	44.580183	Ravarano
43044	10.216693	44.751809	Collecchio
43044	10.175000	44.724537	Gaiano
43044	10.222056	44.793907	Madregolo
43044	10.145019	44.712204	Ozzano taro
43044	10.250963	44.752519	San Martino Sinzano
43052	10.375275	44.930153	Colorno
43053	9.678000	44.575778	Cereseto
43053	9.663130	44.497037	Compiano
43053	9.691278	44.514222	Strela
43020	10.167352	44.545796	Beduzzo
43021	10.228130	44.528907	Bosco
43020	10.088367	44.475887	Corniglio
43021	10.088367	44.475887	Corniglio
43021	10.127290	44.515053	Vestola ghiare
43030	10.241204	44.695901	Felino
43035	10.241204	44.695901	Felino
43030	10.266982	44.684867	San Michele di Tiorre
43035	10.208681	44.655075	Sant'ilario di Baganza
43036	10.061731	44.865102	Castione Marchesi
43036	10.061731	44.865102	Chiusa ferranda
43036	10.061731	44.865102	Cogolonchio
43036	10.061731	44.865102	Fidenza
43036	10.059359	44.783419	Pieve di Cusignano
43012	10.173296	44.882667	Fontanellato
43012	10.109389	44.856722	Parola
43010	10.219389	44.849556	Bianconese
43010	10.176436	44.836058	Castelguelfo
43010	10.176259	44.859870	Fontevivo
43010	10.211574	44.830000	Ponte Taro
43045	10.102037	44.692981	Fornovo di Taro
43045	10.158077	44.666151	Neviano de' Rossi
43045	10.093851	44.664537	Piantonia
43045	10.122981	44.700944	Ricco
43045	10.117833	44.643926	Sivizzano
43013	10.201722	44.574852	Cozzano
43010	10.266741	44.613778	Langhirano
43013	10.266741	44.613778	Langhirano
43013	10.227905	44.565785	Pastorello
43010	10.288297	44.680540	Pilastro
43013	10.200238	44.593589	Riano
43010	10.278817	44.656368	Torrechiara
43037	10.299991	44.644001	Lesignano de' Bagni
43037	10.269222	44.603759	Mulazzano ponte
43037	10.263934	44.584703	San Michele Cavana
43037	10.316755	44.654902	Santa Maria del Piano
43040	10.116722	44.724556	Felegara
43014	10.082250	44.742359	Medesano
43040	10.024630	44.644859	Medesano
43048	10.099230	44.710258	Medesano
43040	10.087493	44.698492	Ramiola
43048	10.089852	44.722833	Sant'Andrea Bagni
43048	10.140648	44.757522	Varano Marchesi
43055	10.248130	44.717519	Casale
43055	10.429967	44.916755	Mezzani
43055	10.458221	44.913162	Mezzano Inferiore
43055	10.413926	44.950167	Mezzano rondani
43055	10.426278	44.932037	Mezzano Superiore
43010	10.125333	44.413907	Monchio delle Corti
43010	10.089825	44.421063	Riana
43010	10.137500	44.370481	Rigoso
43010	10.098778	44.390000	Valditacca
43022	10.404241	44.708778	Basilicagoiano
43030	10.356426	44.695944	Basilicanova
43022	10.423296	44.694222	Montechiarugolo
43030	10.423296	44.694222	Montechiarugolo
43022	10.395167	44.726574	Monticelli terme
43024	10.338794	44.840492	Bazzano parmense
43024	10.301850	44.553514	Lupazzano
43024	10.317695	44.527004	Mediano
43024	10.285000	44.553611	Mozzano
43024	10.316650	44.582970	Neviano degli Arduini
43024	10.344074	44.585963	Provazzano
43024	10.282918	44.529935	Sasso di Neviano
43024	10.299936	44.504525	Scurano
43024	10.248296	44.520963	Vezzano
43015	10.088406	44.795063	Cella di Costamezzana
43015	10.091574	44.796259	Costamezzana
43010	10.172352	44.812352	Noceto
43015	10.172352	44.812352	Noceto
43025	10.216687	44.555409	Isola
43025	10.193214	44.435390	Palanzano
43025	10.253907	44.460963	Ranzano
43025	10.281830	44.480207	Ruzzano
43025	10.231111	44.435630	Selvanizza
43025	10.204088	44.414467	Vairo superiore
43121	10.334885	44.800302	Parma
43122	10.357469	44.838123	Parma
43123	10.376171	44.761368	Parma
43124	10.295168	44.731278	Parma
43125	10.310960	44.790757	Parma
43126	10.282925	44.826137	Parma
43047	9.926559	44.779468	Grotta
43047	9.874097	44.743140	Iggio
43047	10.339495	44.771351	Mariano
43047	9.932250	44.730834	Pellegrino Parmense
43010	10.088463	45.017370	Polesine Parmense
43010	10.213445	44.970794	Fontanelle
43010	10.192692	45.010827	Ragazzola
43010	10.220481	45.010315	Roccabianca
43030	10.232066	44.717412	Sala Baganza
43038	10.232066	44.717412	Sala Baganza
43038	10.328811	44.800669	San Vitale
43030	10.192554	44.731986	Talignano
43039	10.019873	44.807282	Bagni di Tabiano
43039	10.044573	44.846116	Bargone
43039	10.273130	44.521574	Campore
43039	9.937971	44.800958	Cangelasio
43039	9.968611	44.784537	Pie' di Via
43039	9.982152	44.813925	Salsomaggiore Terme
43039	9.963245	44.828104	Scipione
43039	10.024696	44.792170	Tabiano
43017	10.230315	44.922667	San Secondo Parmense
43018	10.320385	44.968736	Coltaro
43018	10.254499	44.989320	Gramignazzo
43018	10.261741	44.960333	Sissa
43049	9.894978	44.663718	Carpadasco
43040	9.941407	44.625481	Prelerna
43040	9.976574	44.614074	Solignano
43049	9.976574	44.614074	Solignano
43040	9.947913	44.661879	Specchio
43019	10.125682	44.929997	Soragna
43058	10.394825	44.827291	Chiozzola
43058	10.447601	44.843592	Sorbolo
43040	10.079852	44.635000	Boschi di Bardone
43040	10.158176	44.520728	Casola
43040	10.035944	44.587037	Cassio
43040	10.054950	44.615059	Corniana
43040	10.114963	44.622545	Lesignano palmia
43040	9.997409	44.603860	Selva del bocchetto
43040	10.090796	44.610944	Terenzo
43028	10.229222	44.562056	Capoponte
43028	10.204154	44.477853	Capriglio
43028	10.218926	44.516741	Carpaneto
43028	10.238907	44.493778	Lagrimone
43028	10.183987	44.499082	Musiara inferiore
43028	10.186467	44.534803	Reno
43028	10.200963	44.521574	Tizzano Val Parma
43059	9.571594	44.452993	Casale di Tornolo
43059	9.489680	44.433800	Santa Maria del Taro
43059	9.623907	44.448759	Tarsogno
43059	9.625626	44.485396	Tornolo
43056	10.357815	44.890944	San Polo
43056	10.325796	44.924852	Torrile
43029	10.362054	44.599793	Castione de' Baratti
43029	10.345933	44.676895	Mamiano
43029	10.381364	44.640236	Traversetolo
43029	10.400872	44.638843	Vignale
43010	10.260292	44.904016	Ronco campo canneto
43010	10.259222	44.927519	San quirico trecasali
43010	10.273296	44.936722	Trecasali
43010	10.257370	44.878130	Viarolo
43050	9.883963	44.569650	Mormorola
43050	9.901574	44.568148	San Martino di Valmozzola
43050	9.942713	44.579643	Stazione Valmozzola
43050	9.883677	44.568933	Valmozzola
43040	10.012500	44.689074	Varano de' Melegari
43040	9.934625	44.683969	Vianino
43040	10.049793	44.686428	Viazzano
43049	9.867695	44.628399	Pessola
43049	9.844871	44.661968	Varsi
43010	10.152998	45.011386	Pieveottoville
43010	10.130796	45.019556	Zibello
29010	9.519704	44.946741	Agazzano
29010	9.966562	44.896987	Alseno
29010	9.976259	44.877037	Castelnuovo Fogliani
29010	9.972981	44.926570	Chiaravalle
29010	9.910481	44.889556	Lusurasco
29010	9.954870	44.987037	Besenzone
29021	9.608437	44.778667	Bettola
29021	9.590220	44.777770	Bramaiano
29021	9.639823	44.738023	Groppoducale
29021	9.609293	44.774784	San Bernardino
29021	9.604119	44.775817	San Giovanni
29022	9.386407	44.771574	Bobbio
29022	9.450009	44.811055	Cassolo
29022	9.301666	44.766925	Ceci
29022	9.429183	44.809047	Mezzano scotti
29022	9.329389	44.798444	Passo penice
29022	9.344662	44.785081	Santa Maria
29022	9.370188	44.793386	Vaccarezza
29011	9.444537	45.015315	Borgonovo Val Tidone
29011	9.445333	44.988444	Castelnuovo
29010	9.831093	44.974592	Cadeo
29010	9.865481	44.956111	Fontana fredda
29010	9.853463	44.964852	Roveleto
29010	9.597204	45.088296	Calendasco
29010	9.608018	45.056104	San Nicolo a Trebbia
29010	9.308799	44.910001	Caminata
29012	9.872204	45.049556	Caorso
29013	9.788840	44.913710	Carpaneto Piacentino
29013	9.784704	44.872667	Rezzano
29014	9.870782	44.853665	Castell'Arquato
29014	9.843741	44.878666	Vigolo Marchese
29015	9.446819	45.063128	Castel San Giovanni
29015	9.379166	45.023996	Creta
29015	9.462533	45.062025	Fontana Pradosa
29015	9.385203	45.042124	Ganaghello
29010	9.987891	45.102808	Castelvetro Piacentino
29010	9.993558	45.116396	Mezzano Chitantolo
29010	9.993516	45.070647	San Giuliano
29020	9.351369	44.678048	Cerignale
29020	9.306461	44.685231	Ponte organasco
29020	9.414610	44.744839	Coli
29020	9.502714	44.819573	Perino
29020	9.382204	44.712500	Corte Brugnatella
29020	9.383099	44.712854	Marsaglia
29016	9.931297	44.996035	Cortemaggiore
29023	9.570019	44.713778	Farini
29023	9.601878	44.697037	Groppallo
29023	9.584222	44.657500	Le Moline
29023	9.505630	44.702037	Mareto
29024	9.427466	44.667498	Brugneto
29024	9.531240	44.666554	Centenaro castello
29024	9.497667	44.644852	Ferriere
29024	9.403086	44.646023	Salsominore
29024	9.447370	44.579074	Torrio Casetta
29024	9.443938	44.574669	Torrio Sopra
29017	9.941437	44.944334	Baselicaduce
29017	9.910787	44.927187	Fiorenzuola d'Arda
29017	9.864389	44.923148	San Protaso
29010	9.548767	44.960460	Gazzola
29010	9.519537	44.910963	Rezzanello
29020	9.617175	45.001478	Gossolengo
29020	9.663432	44.996622	Quarto
29020	9.653053	44.976071	Settima
29010	9.537445	45.000072	Campremoldo sopra
29010	9.550888	45.025952	Campremoldo sotto
29010	9.573926	44.995481	Casaliggio
29010	9.570000	45.014241	Gragnano Trebbiense
29025	9.728759	44.835019	Gropparello
29025	9.697842	44.790039	Groppovisdomo
29025	9.749010	44.859189	Sariano
29018	9.820811	44.844689	Chiavenna Rocchetta
29018	9.828296	44.824222	Lugagnano Val d'Arda
29018	9.738287	44.788982	Rustigazzo
29010	9.953424	45.110290	Fogarole
29010	9.930438	45.089250	Monticelli d'Ongina
29010	9.716296	44.733397	Olza
29010	9.908773	45.071109	San nazzaro d'Ongina
29020	9.702428	44.722727	Morfasso
29010	9.329389	44.906111	Nibbiano
29010	9.420926	44.951442	Stra
29010	9.332893	44.950959	Tassara
29010	9.398018	44.950713	Trevozzo
29026	9.379852	44.608444	Orezzoli
29026	9.333759	44.624222	Ottone
29010	9.385315	44.877370	Pecorara
29121	9.662565	45.049915	Piacenza
29122	9.767375	45.050364	Piacenza
29010	9.406259	44.947667	Pianello Val Tidone
29010	9.498462	44.927278	Piozzano
29027	9.686111	44.957352	Podenzano
29027	9.742370	44.979852	San Polo
29028	9.622037	44.822071	Biana
29028	9.642425	44.867841	Ponte dell'Olio
29028	9.688808	44.892580	Torrano
29010	9.787306	45.000363	Pontenure
29010	9.783130	44.968778	Valconasso
29029	9.619537	44.925333	Ancarano di Sopra
29029	9.633926	44.943296	Niviano
29029	9.598469	44.910629	Rivergaro
29029	9.605963	44.936722	Roveleto Landi
29010	9.548926	45.058444	Rottofreno
29010	9.608018	45.056100	San Nicolo
29010	9.569500	45.079923	Sant'Imento
29019	9.735315	44.905796	Godi
29019	9.707005	44.916123	San Damiano
29019	9.737981	44.955167	San Giorgio Piacentino
29010	9.948652	45.021425	San Pietro in Cerro
29010	9.493444	45.057981	Sarmato
29020	9.542963	44.850863	Quadrelli
29020	9.545808	44.863724	Travo
29010	9.698744	45.052390	Bacedasco sotto
29010	9.831741	44.800315	Vernasca
29010	9.901737	44.816600	Vigoleno
29020	9.617084	44.851488	Carmiano
29020	9.674389	44.934241	Grazzano Visconti
29020	9.668837	44.913731	Vigolzone
29020	9.660167	44.897352	Villo
29010	9.999537	45.027519	Villanova
29010	9.999537	45.027519	Villanova sull'Arda
29020	9.498138	44.823500	Pej
29020	9.286950	44.666847	Zerba
29010	9.357261	44.987573	Vicobarone
29010	9.402667	45.002519	Ziano Piacentino
48011	12.041426	44.506259	Alfonsine
48012	11.993116	44.435218	Abbatesse
48012	11.978130	44.413444	Bagnacavallo
48012	11.990804	44.380000	Boncellino
48012	12.087255	44.474028	Glorie
48012	11.969079	44.461757	Masiera
48012	12.027037	44.412833	Traversara
48012	12.115409	44.377965	Villanova
48010	11.826567	44.389290	Bagnara di Romagna
48013	11.771729	44.222877	Brisighella
48013	11.743716	44.206054	Fognano
48013	11.860019	44.227833	Marzeno
48013	11.756357	44.188385	Monteromano
48013	11.689371	44.149382	San Cassiano
48013	11.670630	44.116407	San Martino in Gattara
48013	11.698148	44.229389	Zattaglia
48010	11.622418	44.223215	Casola Valsenio
48014	11.801407	44.318897	Castel Bolognese
48015	12.238517	44.230032	Cannuzzo
48015	12.255056	44.259458	Castiglione
48015	12.351389	44.260078	Cervia
48015	12.348214	44.277424	Cervia Milano Marittima
48015	12.306012	44.249382	Madonna degli Angeli
48015	12.369500	44.241335	Pinarella
48015	12.270333	44.239704	Pisignano
48015	12.291513	44.310770	Savio
48015	12.315648	44.232370	Villa Inferno
48017	11.832370	44.512815	Conselice
48017	11.875944	44.561574	Lavezzola
48017	11.827981	44.489852	San Patrizio
48010	11.883242	44.387701	Barbiano
48010	11.938145	44.385102	Cotignola
48010	11.900481	44.368444	San Severo
48018	11.840648	44.276111	Castel Raniero
48018	11.835218	44.290705	Celle
48018	11.953759	44.259241	Cosina
48018	11.830167	44.261111	Errano
48018	11.882990	44.285348	Faenza
48018	11.996111	44.357037	Fossolo
48018	11.934618	44.357704	Granarolo
48018	11.917627	44.320992	Mezzeno
48018	12.018077	44.340250	Prada
48018	11.969231	44.302175	Reda
48018	11.883729	44.266460	San Martino
48018	11.887392	44.309567	San Silvestro
48018	11.900564	44.244122	Santa Lucia delle Spianate
48018	11.831249	44.240173	Sarna
48010	11.958130	44.466111	Fusignano
48022	11.888422	44.444478	Ascensione
48022	11.911741	44.505648	Belricetto
48022	11.882204	44.537833	Giovecca
48022	11.906991	44.429067	Lugo
48022	11.899803	44.537313	Passogatto
48022	11.888785	44.514930	San Bernardino
48022	11.895019	44.476889	San Lorenzo di Lugo
48022	11.937648	44.430981	San Potito
48022	11.874070	44.485646	Santa Maria in Fabriago
48022	11.864049	44.416626	Villa San Martino
48022	11.932815	44.542370	Voltana
48024	11.828185	44.446227	Massa Lombarda
48024	11.777824	44.496092	Villa Serraglio
48010	12.281586	44.554161	Casal Borsetti
48010	11.610770	44.205200	Ravenna
48020	11.861420	44.447632	Ravenna
48121	12.278213	44.421158	Ravenna
48122	12.270787	44.459344	Ravenna
48123	12.209741	44.512732	Ravenna
48124	12.148077	44.369902	Ravenna
48125	12.186145	44.291178	Ravenna
48020	12.154806	44.543066	Sant'Alberto
48020	12.108847	44.509621	Savarna
48025	11.672370	44.262037	Borgo rivola
48025	11.728926	44.276426	Riolo Terme
48026	12.070575	44.390038	Godo
48026	12.031452	44.372189	Russi
48026	12.079852	44.358611	San Pancrazio
48020	11.861278	44.443130	Sant'Agata sul Santerno
48027	11.841574	44.343759	Gaiano
48027	11.845648	44.361426	Solarolo
42020	10.604814	44.621631	Albinea
42020	10.635648	44.603148	Borzano
42011	10.674389	44.763907	Bagnolo in Piano
42031	10.604832	44.502055	Baiso
42031	10.656811	44.463160	Casino levizzano
42021	10.496278	44.690019	Barco
42021	10.475303	44.665131	Bibbiano
42022	10.556285	44.904262	Boretto
42041	10.515782	44.900995	Brescello
42041	10.477070	44.866317	Lentigione
42032	10.325308	44.368973	Busana
42032	10.331009	44.389064	Cervarezza
42023	10.769074	44.754537	Argine
42023	10.597056	44.763130	Cadelbosco di Sopra
42023	10.616536	44.804952	Cadelbosco di Sotto
42012	10.758130	44.840333	Campagnola Emilia
42040	10.532981	44.784704	Campegine
42040	10.505944	44.782037	Caprara
42026	10.456407	44.576407	Canossa
42026	10.456407	44.576407	Ciano d'Enza
42026	10.333199	44.490170	Compiano d'enza
42033	10.520796	44.457056	Carpineti
42033	10.484598	44.485670	Marola
42033	10.511906	44.485315	Pantano
42033	10.527037	44.442981	Savognatica
42033	10.583463	44.455315	Valestra
42013	10.736574	44.585630	Casalgrande
42013	10.767815	44.601889	Salvaterra
42013	10.759011	44.557460	Veggia
42013	10.762519	44.565083	Villalunga
42034	10.502667	44.511259	Casina
42034	10.507204	44.550315	Paullo di Casina
42034	10.416031	44.533025	Trinita
42014	10.742352	44.550315	Cadiroggio
42014	10.730658	44.511548	Castellarano
42014	10.680349	44.482701	Roteglia
42024	10.560570	44.811198	Castelnovo di Sotto
42024	10.578686	44.847846	Meletole
42035	10.428130	44.420167	Casale
42035	10.403940	44.435808	Castelnovo ne' Monti
42035	10.406389	44.456037	Castelnuovo ne' Monti
42035	10.431410	44.437260	Croce
42035	10.458296	44.452037	Felina
42035	10.464365	44.409448	Gatta
42035	10.361919	44.418256	Monteduro
42035	10.437157	44.475368	Villaberza
42035	10.406389	44.456037	Vologno di Sotto
42025	10.528611	44.694704	Cavriago
42037	10.251621	44.321703	Cerreto Alpi
42037	10.275387	44.346785	Collagna
42015	10.742282	44.751883	Budrio
42015	10.783463	44.770796	Correggio
42015	10.734556	44.775944	Fosdondo
42015	10.744175	44.715447	Prato
42015	10.783130	44.732981	San Martino
42042	10.812667	44.870481	Fabbrico
42043	10.460316	44.794201	Gattatico
42043	10.472604	44.806390	Praticello
42043	10.455167	44.771741	Taneto
42044	10.630645	44.900580	Gualtieri
42044	10.610126	44.895086	Pieve Saliceto
42044	10.633926	44.857037	Santa Vittoria
42016	10.653112	44.916202	Guastalla
