CUL	LONGITUDE	LATITUDE	NAME
72225	19.0771778	44.4351591	Hajdarevići
72245	18.1610872	44.0978496	Haljinići
71254	18.07519	44.0018	Homoljska Cuprija
71380	18.267137	43.9600123	Ilijaš
74256	17.1142595	45.0955658	Jablanica
72215	17.8096031	43.2392189	Janjići
74264	18.6846079	44.4158539	Jelah
72240	18.1169641	44.1275341	Kakanj
74268	17.8989158	44.6548597	Kalošević
71250	18.0782775	43.9438172	Kiseljak
74253	18.0940258	44.6193985	Kosova
72226	18.1455731	43.8964931	Kovači
72244	18.2011378	44.1194997	Kraljeva Sutjeska
72216	17.9434203	44.127575	Lašva
71254	18.07519	44.0018	Homoljska Cuprija
74250	18.0974771	44.5484095	Maglaj
72212	17.9136318	44.3314455	Nemila
71383	18.4809623	44.0610997	Nišići
74254	18.0263294	44.5090379	Novi Šeher
71334	17.7144362	42.9740573	Okruglica
71340	18.580233	44.1269033	Olovo
72238	18.0477627	44.4724523	Ozimica
74255	18.1614835	44.6256017	Paklenica
71387	18.2604096	43.9695978	Podlugovi
72207	17.3570108	44.2148743	Babino
71385	18.7171348	43.7204187	Srednje
72209	17.838256	44.2311276	Stranjani
74260	17.9862488	44.6133803	Tešanj
74266	17.9612027	44.6077534	Tešanjka
72213	17.932343	44.3557231	Topcic Polje
71330	18.3276571	44.1619839	Vareš
71333	18.3158894	44.1354938	Vareš Majdan
71300	18.1785776	43.9905021	Visoko
74265	17.8695	44.6835	Vitkovci Donji
72227	18.3524413	44.3841558	Vozuća
72220	18.1456919	44.4399853	Zavidovići
72236	17.9347959	44.4100258	Željezno Polje
72000	17.9080954	44.200713	Zenica
72001	17.9080954	44.200713	Zenica
72101	17.9080954	44.200713	Zenica
72102	17.9080954	44.200713	Zenica
72104	17.9080954	44.200713	Zenica
72105	17.9080954	44.200713	Zenica
72106	17.9080954	44.200713	Zenica
72108	17.9080954	44.200713	Zenica
72109	17.9080954	44.200713	Zenica
72112	17.9080954	44.200713	Zenica
72230	18.037904	44.4239617	Žepce
71373	18.2728204	43.9900422	Župča
78000	17.1898929	44.7719817	Banja Luka
74273	17.8784017	44.5892608	Banja Vrućica
70267	16.9740361	44.3233937	Baraći
70262	17.1506693	44.4365206	Bjelajce
74275	17.8248553	44.4799718	Blatnica
79240	16.8076706	45.1793231	Bosanska Dubica
78400	17.2521619	45.1462208	Bosanska Gradiška
79224	16.5443663	45.2159164	Bosanska Kostajnica
78255	17.317046	44.967951	Bosanski Aleksandrovac
78423	17.7300025	45.0934982	Bosanski Kobaš
79220	16.3797167	45.0476367	Bosanski Novi
79208	17.4933608	44.7651865	Brezičani
78204	16.9302816	44.7870673	Bronzani Majdan
74277	17.7183017	44.5921999	Buletić
74274	17.7325112	44.6829207	Čečava
78240	17.3197371	44.7254585	Čelinac
78403	17.2083939	45.0510742	Cerovljani
79243	16.9235514	45.2079772	Demirovac
78236	17.4162028	44.3742746	Dobretići
79223	16.4797487	45.1503389	Dobrljin
79228	16.4632539	44.9512234	Donji Agići
